docId,filename,toptopics...
0,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-000.txt,2,0.8369200370559408,3,0.0833326929512159,1,0.04686889804923394,0,0.01669269815849138,5,0.011758543894780168,8,0.0020240856383187756,7,7.965831098945347E-4,6,6.188103781855394E-4,9,5.52006264937636E-4,4,4.3564449900136226E-4
1,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-001.txt,2,0.8299189383854515,5,0.07614498647355866,3,0.0544035999536726,1,0.016283170677863678,6,0.01566977132876254,8,0.0029360389245420156,0,0.002055372486551833,7,0.0011554842211250074,9,8.007130971958924E-4,4,6.319244512761879E-4
2,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-002.txt,2,0.811664644364026,9,0.11910645117806472,1,0.03357167220717359,5,0.021724546308695213,3,0.009680007158780424,8,0.001626540043339672,0,0.0011386584916876317,7,6.401282147170938E-4,6,4.972713803695436E-4,4,3.5008065314614335E-4
3,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-003.txt,2,0.703960614411394,1,0.2216992231040341,8,0.027070132853293277,5,0.021612226571984045,3,0.01687997385835206,9,0.005559001114767788,0,0.0013956406331055414,7,7.84597799408998E-4,6,6.094998185940764E-4,4,4.2908983506612184E-4
4,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-004.txt,0,0.6771428997439283,3,0.12793567823051893,8,0.06725064356622522,5,0.06590102831768833,7,0.048271108759317,2,0.005545285377159367,1,0.0031285606585141376,6,0.0018585158114556427,9,0.0016578784189388096,4,0.0013084011162542973
5,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-005.txt,0,0.9264022865723244,8,0.02472897191988064,3,0.02449740946131048,5,0.009529515351315555,4,0.007901283205077625,2,0.0026392444269815124,1,0.0014890191795118768,7,0.0011386637038572891,6,8.845491555844882E-4,9,7.89057024156004E-4
6,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-006.txt,8,0.873324599432986,3,0.039381541093919975,7,0.03876497961398263,5,0.02742939596010586,0,0.015552252060809056,2,0.004014867822147686,1,6.027762081843885E-4,6,3.580781183293467E-4,9,3.19421541109988E-4,4,2.520881484249549E-4
7,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-007.txt,7,0.5778706694455177,8,0.2643833812889053,3,0.128166437630963,0,0.02257028006493062,1,0.004841074306349241,2,7.962527198723733E-4,5,6.791076617321276E-4,6,2.668660256679946E-4,9,2.3805631460106528E-4,4,1.8787454146051833E-4
8,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-008.txt,4,0.4620120845771229,8,0.25843723694541776,6,0.20675760538869292,0,0.0339223372532574,1,0.02931810288291633,2,0.005245689663662834,5,0.0029069454456873917,3,8.119533536470651E-4,7,3.473453943951653E-4,9,2.4069909520018655E-4
9,file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-009.txt,6,0.7040567671227236,5,0.08688518730078063,8,0.07479888941925834,9,0.051941277884824874,7,0.039756014109785465,3,0.027967468653752246,2,0.010735025367412759,0,0.0031454441253954573,1,5.033987129790911E-4,4,2.1052730308755913E-4
